"province","data_date","total_case","total_death","daily_case","daily_death"
"Bali",2020-08-12,3892,49,30,0
"Bali",2020-08-13,3927,49,35,0
"Bali",2020-08-14,3980,49,53,0
"Bali",2020-08-15,4024,49,44,0
"Bali",2020-08-16,4065,50,41,1
"Bali",2020-08-17,4110,50,45,0
"Bali",2020-08-18,4158,51,48,1
"Bali",2020-08-19,4220,51,62,0
"Bali",2020-08-20,4292,51,72,0
"Bali",2020-08-21,4368,51,76,0
"Bali",2020-08-22,4446,52,78,1
"Bali",2020-08-23,4513,52,67,0
"Bali",2020-08-24,4576,52,63,0
"Bali",2020-08-25,4650,54,74,2
"Bali",2020-08-26,4726,56,76,2
"Bali",2020-08-27,4808,58,82,2
"Bali",2020-08-28,4901,60,93,2
"Bali",2020-08-29,4989,62,88,2
"Bali",2020-08-30,5078,65,89,3
"Bali",2020-08-31,5207,68,129,3
"Bali",2020-09-01,5367,70,160,2
"Bali",2020-09-02,5536,75,169,5
"Bali",2020-09-03,5710,79,174,4
"Bali",2020-09-04,5906,88,196,9
"Bali",2020-09-05,6071,98,165,10
"Bali",2020-09-06,6212,105,141,7
"Bali",2020-09-07,6385,116,173,11
"Bali",2020-09-08,6549,128,164,12
"Bali",2020-09-09,6723,142,174,14
"Bali",2020-09-10,6834,151,111,9
"Bali",2020-09-11,6978,161,144,10
"Bali",2020-09-12,7113,168,135,7
"Bali",2020-09-13,7226,174,113,6
"Bali",2020-09-14,7312,179,86,5
"Bali",2020-09-15,7380,184,68,5
"Bali",2020-09-16,7429,188,49,4
"Bali",2020-09-17,7492,194,63,6
"Bali",2020-09-18,7543,199,51,5
"Bali",2020-09-19,7628,206,85,7
"Bali",2020-09-20,7749,216,121,10
"Bali",2020-09-21,7888,222,139,6
"Bali",2020-09-22,7996,229,108,7
"Bali",2020-09-23,8126,236,130,7
"Bali",2020-09-24,8245,241,119,5
"Bali",2020-09-25,8389,245,144,4
"Bali",2020-09-26,8452,247,63,2
"Bali",2020-09-27,8532,254,80,7
"Bali",2020-09-28,8639,263,107,9
"Bali",2020-09-29,8745,271,106,8
"Bali",2020-09-30,8878,275,133,4
"Bali",2020-10-01,9019,278,141,3
"Bali",2020-10-02,9149,284,130,6
"Bali",2020-10-03,9254,287,105,3
"Bali",2020-10-04,9365,291,111,4
"Bali",2020-10-05,9448,295,83,4
"Bali",2020-10-06,9547,301,99,6
"Bali",2020-10-07,9652,306,105,5
"Bali",2020-10-08,9759,313,107,7
"Bali",2020-10-09,9897,317,138,4
"Bali",2020-10-10,10028,320,131,3
"Bali",2020-10-11,10135,321,107,1
"Bali",2020-10-12,10228,324,93,3
"Bali",2020-10-13,10304,332,76,8
"Bali",2020-10-14,10413,339,109,7
"Bali",2020-10-15,10513,340,100,1
"Bali",2020-10-16,10605,341,92,1
"Bali",2020-10-17,10697,343,92,2
"Bali",2020-10-18,10771,346,74,3
"Bali",2020-10-19,10880,349,109,3
"Bali",2020-10-20,10955,351,75,2
"Bali",2020-10-21,11042,353,87,2
"Bali",2020-10-22,11125,355,83,2
"Bali",2020-10-23,11203,361,78,6
"Bali",2020-10-24,11279,371,76,10
"Bali",2020-10-25,11388,372,109,1
"Bali",2020-10-26,11455,374,67,2
"Bali",2020-10-27,11520,378,65,4
"Bali",2020-10-28,11588,380,68,2
"Bali",2020-10-29,11647,382,59,2
"Bali",2020-10-30,11712,385,65,3
"Bali",2020-10-31,11764,287,52,2
"Bali",2020-11-01,11821,389,57,2
"Bali",2020-11-02,11846,391,25,2
"Bali",2020-11-03,11906,392,60,1
"Bali",2020-11-04,11979,393,73,1
"Bali",2020-11-05,12039,396,60,3
"Bali",2020-11-06,12113,399,74,3
"Bali",2020-11-07,12181,399,68,0
"Bali",2020-11-08,12225,399,44,0
"Bali",2020-11-09,12293,400,68,1
"Bali",2020-11-10,12337,400,44,0
"Bali",2020-11-11,12430,402,93,2
"Bali",2020-11-12,12519,403,89,1
"Bali",2020-11-13,12583,403,64,0
"Bali",2020-11-14,12631,403,48,0
"Bali",2020-11-15,12691,403,60,0
"Bali",2020-11-16,12698,403,7,0
"Bali",2020-11-17,12700,403,2,0
"Bali",2020-11-18,12769,404,69,1
"Bali",2020-11-19,12857,404,88,0
"Bali",2020-11-20,12918,406,61,2
"Bali",2020-11-21,13012,406,94,0
"Bali",2020-11-22,13115,407,103,1
"Bali",2020-11-23,13183,410,68,3
"Bali",2020-11-24,13294,411,111,1
"Bali",2020-11-25,13389,414,95,3
"Bali",2020-11-26,13500,419,111,5
"Bali",2020-11-27,13582,422,82,3
"Bali",2020-11-28,13681,423,99,1
"Bali",2020-11-29,13790,424,109,1
"Bali",2020-11-30,13879,428,89,4
"Bali",2020-12-01,13988,431,109,3
"Bali",2020-12-02,14190,432,202,1
"Bali",2020-12-03,14420,437,230,5
"Bali",2020-12-04,14542,441,122,4
"Bali",2020-12-05,14633,442,91,1
"Bali",2020-12-06,14743,444,110,2
"Bali",2020-12-07,14845,446,102,2
"Bali",2020-12-08,14931,446,86,0
"Bali",2020-12-09,15070,451,139,5
"Bali",2020-12-10,15182,455,112,4
"Bali",2020-12-11,15292,459,110,4
"Bali",2020-12-12,15361,461,69,2
"Bali",2020-12-13,15433,463,72,2
"Bali",2020-12-14,15510,463,77,0
"Bali",2020-12-15,15583,468,73,5
"Bali",2020-12-16,15728,470,145,2
"Bali",2020-12-17,15860,472,132,2
"Bali",2020-12-18,15981,476,121,4
"Bali",2020-12-19,16077,477,96,1
"Bali",2020-12-20,16176,481,99,4
"Bali",2020-12-21,16311,482,135,1
"Bali",2020-12-22,16428,483,117,1
"Bali",2020-12-23,16550,485,122,2
"Bali",2020-12-24,16673,488,123,3
"Bali",2020-12-25,16785,493,112,5
"Bali",2020-12-26,16881,497,96,4
"Bali",2020-12-27,16947,500,66,3
"Bali",2020-12-28,17085,504,138,4
"Bali",2020-12-29,17257,506,172,2
"Bali",2020-12-30,17414,515,157,9
"Bali",2020-12-31,17593,519,179,4
"Bali",2021-01-01,17694,520,101,1
"Bali",2021-01-02,17859,525,165,5
"Bali",2021-01-03,17978,527,119,2
"Bali",2021-01-04,18096,534,118,7
"Bali",2021-01-05,18263,536,167,2
"Bali",2021-01-06,18454,543,191,7
"Bali",2021-01-07,18643,548,189,5
"Bali",2021-01-08,18874,552,231,4
"Bali",2021-01-09,19063,556,189,4
"Bali",2021-01-10,19232,559,169,3
"Bali",2021-01-11,19485,563,253,4
"Bali",2021-01-12,19835,569,350,6
"Bali",2021-01-13,20103,575,268,6
"Bali",2021-01-14,20400,577,297,2
"Bali",2021-01-15,20711,583,311,6
"Bali",2021-01-16,21030,586,319,3
"Bali",2021-01-17,21292,587,262,1
"Bali",2021-01-18,21530,591,238,4
"Bali",2021-01-19,21777,597,247,6
"Bali",2021-01-20,22271,603,494,6
"Bali",2021-01-21,22754,608,483,5
"Bali",2021-01-22,23067,616,313,8
"Bali",2021-01-23,23320,624,253,8
"Bali",2021-01-24,23612,627,292,3
"Bali",2021-01-25,23798,637,186,10
"Bali",2021-01-26,24340,646,542,9
"Bali",2021-01-27,24880,651,540,5
"Bali",2021-01-28,25246,659,366,8
"Bali",2021-01-29,25661,666,415,7
"Bali",2021-01-30,25914,671,253,5
"Bali",2021-01-31,26152,680,238,9
"Bali",2021-02-01,26405,686,253,6
"Bali",2021-02-02,26714,692,309,6
"Bali",2021-02-03,26975,698,261,6
"Bali",2021-02-04,27191,707,216,9
"Bali",2021-02-05,27699,715,508,8
"Bali",2021-02-06,27896,727,197,12
"Bali",2021-02-07,28277,736,381,9
"Bali",2021-02-08,28537,746,260,10
"Bali",2021-02-09,28990,753,453,7
"Bali",2021-02-10,29295,763,305,10
"Bali",2021-02-11,29666,775,371,12
"Bali",2021-02-12,29978,783,312,8
"Bali",2021-02-13,30134,797,156,14
"Bali",2021-02-14,30273,805,139,8
"Bali",2021-02-15,30547,814,274,9
"Bali",2021-02-16,30821,823,274,9
"Bali",2021-02-17,31195,835,374,12
"Bali",2021-02-18,31501,843,306,8
"Bali",2021-02-19,31831,863,330,13
"Bali",2021-02-20,32033,863,202,7
"Bali",2021-02-21,32359,871,326,8
"Bali",2021-02-22,32637,887,278,6
"Bali",2021-02-23,32925,887,288,10
"Bali",2021-02-24,33232,901,307,7
"Bali",2021-02-25,33495,901,263,7
"Bali",2021-02-26,33825,916,330,9
"Bali",2021-02-27,33976,916,151,6
"Bali",2021-02-28,34215,919,239,3
"Bali",2021-03-01,34380,935,165,8
"Bali",2021-03-02,34547,935,167,8
"Bali",2021-03-03,34745,960,198,8
"Bali",2021-03-04,35013,960,268,17
"Bali",2021-03-05,35227,971,214,6
"Bali",2021-03-06,35380,971,153,5
"Bali",2021-03-07,35527,978,147,2
"Bali",2021-03-08,35727,978,200,5
"Bali",2021-03-09,35983,992,256,7
"Bali",2021-03-10,36237,992,254,7
"Bali",2021-03-11,36393,1008,156,4
"Bali",2021-03-12,36590,1008,197,12
"Bali",2021-03-13,36748,1013,158,5
"Bali",2021-03-14,36748,1013,0,0
"Bali",2021-03-15,36848,1029,100,8
"Bali",2021-03-16,36925,1029,77,8
"Bali",2021-03-17,37152,1045,227,8
"Bali",2021-03-18,37458,1045,306,8
"Bali",2021-03-19,37665,1060,207,9
"Bali",2021-03-20,37795,1060,130,6
"Bali",2021-03-21,37981,1067,186,3
"Bali",2021-03-22,38155,1067,174,4
"Bali",2021-03-23,38337,1090,182,12
"Bali",2021-03-24,38526,1090,189,11
"Bali",2021-03-25,38727,1102,201,6
"Bali",2021-03-26,38905,1102,178,6
"Bali",2021-03-27,39050,1112,145,5
"Bali",2021-03-28,39171,1112,121,5
"Bali",2021-03-29,39315,1128,144,7
"Bali",2021-03-30,39484,1128,169,9
"Bali",2021-03-31,39684,1143,200,6
"Bali",2021-04-01,39856,1143,172,9
"Bali",2021-04-02,40025,1154,169,6
"Bali",2021-04-03,40166,1154,141,5
"Bali",2021-04-04,40421,1164,255,4
"Bali",2021-04-05,40608,1164,187,6
"Bali",2021-04-06,40844,1176,236,10
"Bali",2021-04-07,41054,1176,210,2
"Bali",2021-04-08,41259,1197,205,10
"Bali",2021-04-09,41466,1197,207,11
"Bali",2021-04-10,41619,1204,153,6
"Bali",2021-04-11,41734,1204,115,1
"Bali",2021-04-12,41903,1218,169,7
"Bali",2021-04-13,42053,1218,150,7
"Bali",2021-04-14,42174,1226,121,3
"Bali",2021-04-15,42376,1226,202,5
"Bali",2021-04-16,42587,1240,211,6
"Bali",2021-04-17,42756,1240,169,8
"Bali",2021-04-18,42928,1258,172,10
"Bali",2021-04-19,43082,1258,154,8
"Bali",2021-04-20,43289,1274,207,8
"Bali",2021-04-21,43485,1274,196,8
"Bali",2021-04-22,43653,1293,168,9
"Bali",2021-04-23,43791,1293,138,10
"Bali",2021-04-24,43915,1301,124,3
"Bali",2021-04-25,43981,1301,66,5
"Bali",2021-04-26,44086,1317,105,6
"Bali",2021-04-27,44236,1317,150,10
"Bali",2021-04-28,44402,1333,166,10
"Bali",2021-04-29,44534,1333,132,6
"Bali",2021-04-30,44671,1347,137,3
"Bali",2021-05-01,44813,1347,142,11
"Bali",2021-05-02,44899,1361,86,6
"Bali",2021-05-03,45004,1361,105,8
"Bali",2021-05-04,45154,1377,150,9
"Bali",2021-05-05,45282,1377,128,7
"Bali",2021-05-06,45428,1394,146,9
"Bali",2021-05-07,45542,1394,114,8
"Bali",2021-05-08,45655,1407,113,8
"Bali",2021-05-09,45758,1407,103,5
"Bali",2021-05-10,45832,1425,74,7
"Bali",2021-05-11,45933,1425,101,11
"Bali",2021-05-12,46030,1433,97,3
"Bali",2021-05-13,46124,1433,94,5
"Bali",2021-05-14,46171,1439,47,3
"Bali",2021-05-15,46216,1439,45,3
"Bali",2021-05-16,46290,1449,74,6
"Bali",2021-05-17,46364,1449,74,4
"Bali",2021-05-18,46443,1463,79,5
"Bali",2021-05-19,46555,1463,112,9
"Bali",2021-05-20,46638,1468,83,4
"Bali",2021-05-21,46738,1468,100,1
"Bali",2021-05-22,46788,1474,50,4
"Bali",2021-05-23,46856,1474,68,2
"Bali",2021-05-24,46918,1480,62,1
"Bali",2021-05-25,46973,1480,55,5
"Bali",2021-05-26,47032,1487,59,4
"Bali",2021-05-27,47063,1487,31,3
"Bali",2021-05-28,47124,1498,61,8
"Bali",2021-05-29,47173,1498,49,3
"Bali",2021-05-30,47215,1502,42,2
"Bali",2021-05-31,47259,1502,44,2
"Bali",2021-06-01,47287,1504,28,1
"Bali",2021-06-02,47320,1504,33,1
"Bali",2021-06-03,47366,1508,46,1
"Bali",2021-06-04,47417,1508,51,3
"Bali",2021-06-05,47445,1509,28,0
"Bali",2021-06-06,47472,1509,27,1
"Bali",2021-06-07,47508,1514,36,0
"Bali",2021-06-08,47544,1514,36,5
"Bali",2021-06-09,47581,1515,37,0
"Bali",2021-06-10,47642,1515,61,1
"Bali",2021-06-11,47688,1520,46,2
"Bali",2021-06-12,47710,1520,22,3
"Bali",2021-06-13,47754,1525,44,3
"Bali",2021-06-14,47802,1525,48,2
"Bali",2021-06-15,47857,1527,55,2
"Bali",2021-06-16,47924,1527,67,0
"Bali",2021-06-17,47989,1531,65,1
"Bali",2021-06-18,48084,1531,95,3
"Bali",2021-06-19,48239,1535,155,2
"Bali",2021-06-20,48345,1535,106,2
"Bali",2021-06-21,48436,1539,91,1
"Bali",2021-06-22,48563,1539,127,3
"Bali",2021-06-23,48750,1545,187,4
"Bali",2021-06-24,48931,1545,181,2
"Bali",2021-06-25,49126,1550,195,2
"Bali",2021-06-26,49372,1550,246,3
"Bali",2021-06-27,49546,1559,174,4
"Bali",2021-06-28,49758,1559,212,5
"Bali",2021-06-29,49996,1560,238,1
"Bali",2021-06-30,50217,1560,221,0
"Bali",2021-07-01,50528,1577,311,9
"Bali",2021-07-02,50871,1577,343,8
"Bali",2021-07-03,51143,1585,272,4
"Bali",2021-07-04,51498,1585,355,4
"Bali",2021-07-05,51899,1597,401,7
"Bali",2021-07-06,52323,1597,424,5
"Bali",2021-07-07,52828,1612,505,8
"Bali",2021-07-08,53405,1612,577,7
"Bangka Belitung",2020-03-03,0,0,0,0
"Bangka Belitung",2020-03-04,0,0,0,0
"Bangka Belitung",2020-03-05,0,0,0,0
"Bangka Belitung",2020-03-06,0,0,0,0
"Bangka Belitung",2020-03-07,0,0,0,0
"Bangka Belitung",2020-03-08,0,0,0,0
"Bangka Belitung",2020-03-09,0,0,0,0
"Bangka Belitung",2020-03-10,0,0,0,0
"Bangka Belitung",2020-03-11,0,0,0,0
"Bangka Belitung",2020-03-12,0,0,0,0
"Bangka Belitung",2020-03-13,0,0,0,0
"Bangka Belitung",2020-03-14,0,0,0,0
"Bangka Belitung",2020-03-15,0,0,0,0
"Bangka Belitung",2020-03-16,0,0,0,0
"Bangka Belitung",2020-03-17,0,0,0,0
"Bangka Belitung",2020-03-18,0,0,0,0
"Bangka Belitung",2020-03-19,0,0,0,0
"Bangka Belitung",2020-03-20,0,0,0,0
"Bangka Belitung",2020-03-21,0,0,0,0
"Bangka Belitung",2020-03-22,0,0,0,0
"Bangka Belitung",2020-03-23,0,0,0,0
"Bangka Belitung",2020-03-24,0,0,0,0
"Bangka Belitung",2020-03-25,0,0,0,0
"Bangka Belitung",2020-03-26,0,0,0,0
"Bangka Belitung",2020-03-27,0,0,0,0
"Bangka Belitung",2020-03-28,0,0,0,0
"Bangka Belitung",2020-03-29,0,0,0,0
"Bangka Belitung",2020-03-30,1,0,1,0
"Bangka Belitung",2020-03-31,2,0,1,0
"Bangka Belitung",2020-04-01,2,1,0,1
"Bangka Belitung",2020-04-02,2,1,0,0
"Bangka Belitung",2020-04-03,2,1,0,0
"Bangka Belitung",2020-04-04,2,1,0,0
"Bangka Belitung",2020-04-05,2,1,0,0
"Bangka Belitung",2020-04-06,2,1,0,0
"Bangka Belitung",2020-04-07,2,1,0,0
"Bangka Belitung",2020-04-08,2,1,0,0
"Bangka Belitung",2020-04-09,3,1,1,0
"Bangka Belitung",2020-04-10,3,1,0,0
"Bangka Belitung",2020-04-11,4,1,1,0
"Bangka Belitung",2020-04-12,4,1,0,0
"Bangka Belitung",2020-04-13,4,1,0,0
"Bangka Belitung",2020-04-14,4,1,0,0
"Bangka Belitung",2020-04-15,5,1,1,0
"Bangka Belitung",2020-04-16,6,1,1,0
"Bangka Belitung",2020-04-17,6,1,0,0
"Bangka Belitung",2020-04-18,6,1,0,0
"Bangka Belitung",2020-04-19,7,1,1,0
"Bangka Belitung",2020-04-20,7,1,0,0
"Bangka Belitung",2020-04-21,8,1,1,0
"Bangka Belitung",2020-04-22,8,1,0,0
"Bangka Belitung",2020-04-23,9,1,1,0
"Bangka Belitung",2020-04-24,9,1,0,0
"Bangka Belitung",2020-04-25,9,1,0,0
"Bangka Belitung",2020-04-26,10,1,1,0
"Bangka Belitung",2020-04-27,10,1,0,0
"Bangka Belitung",2020-04-28,10,1,0,0
"Bangka Belitung",2020-04-29,10,1,0,0
"Bangka Belitung",2020-04-30,10,1,0,0
"Bangka Belitung",2020-05-01,19,1,9,0
"Bangka Belitung",2020-05-02,19,1,0,0
"Bangka Belitung",2020-05-03,20,1,1,0
"Bangka Belitung",2020-05-04,20,1,0,0
"Bangka Belitung",2020-05-05,28,1,8,0
"Bangka Belitung",2020-05-06,28,1,0,0
"Bangka Belitung",2020-05-07,28,1,0,0
"Bangka Belitung",2020-05-08,28,1,0,0
"Bangka Belitung",2020-05-09,28,1,0,0
"Bangka Belitung",2020-05-10,29,1,1,0
"Bangka Belitung",2020-05-11,29,1,0,0
"Bangka Belitung",2020-05-12,29,1,0,0
"Bangka Belitung",2020-05-13,29,1,0,0
"Bangka Belitung",2020-05-14,29,1,0,0
"Bangka Belitung",2020-05-15,29,1,0,0
"Bangka Belitung",2020-05-16,29,1,0,0
"Bangka Belitung",2020-05-17,29,1,0,0
"Bangka Belitung",2020-05-18,29,1,0,0
"Bangka Belitung",2020-05-19,29,1,0,0
"Bangka Belitung",2020-05-20,35,1,6,0
"Bangka Belitung",2020-05-21,36,1,1,0
"Bangka Belitung",2020-05-22,36,1,0,0
"Bangka Belitung",2020-05-23,39,1,3,0
"Bangka Belitung",2020-05-24,39,1,0,0
"Bangka Belitung",2020-05-25,39,1,0,0
"Bangka Belitung",2020-05-26,39,1,0,0
"Bangka Belitung",2020-05-27,42,1,3,0
"Bangka Belitung",2020-05-28,42,1,0,0
"Bangka Belitung",2020-05-29,42,1,0,0
"Bangka Belitung",2020-05-30,45,1,3,0
"Bangka Belitung",2020-05-31,46,1,1,0
"Bangka Belitung",2020-06-01,46,1,0,0
"Bangka Belitung",2020-06-02,50,1,4,0
"Bangka Belitung",2020-06-03,62,1,12,0
"Bangka Belitung",2020-06-04,72,1,10,0
"Bangka Belitung",2020-06-05,81,1,9,0
"Bangka Belitung",2020-06-06,98,1,17,0
"Bangka Belitung",2020-06-07,102,1,4,0
"Bangka Belitung",2020-06-08,102,1,0,0
"Bangka Belitung",2020-06-09,121,1,19,0
"Bangka Belitung",2020-06-10,123,1,2,0
"Bangka Belitung",2020-06-11,126,1,3,0
"Bangka Belitung",2020-06-12,132,1,6,0
"Bangka Belitung",2020-06-13,136,1,4,0
"Bangka Belitung",2020-06-14,144,1,8,0
"Bangka Belitung",2020-06-15,144,2,0,1
"Bangka Belitung",2020-06-16,145,3,1,1
"Bangka Belitung",2020-06-17,147,3,2,0
"Bangka Belitung",2020-06-18,147,2,0,0
"Bangka Belitung",2020-06-19,147,2,0,0
"Bangka Belitung",2020-06-20,148,2,1,0
"Bangka Belitung",2020-06-21,148,2,0,0
"Bangka Belitung",2020-06-22,148,2,0,0
"Bangka Belitung",2020-06-23,148,2,0,0
"Bangka Belitung",2020-06-24,148,2,0,0
"Bangka Belitung",2020-06-25,148,2,0,0
"Bangka Belitung",2020-06-26,148,2,0,0
"Bangka Belitung",2020-06-27,149,2,1,0
"Bangka Belitung",2020-06-28,149,2,0,0
"Bangka Belitung",2020-06-29,152,2,3,0
"Bangka Belitung",2020-06-30,152,2,0,0
"Bangka Belitung",2020-07-01,155,2,3,0
"Bangka Belitung",2020-07-02,155,2,0,0
"Bangka Belitung",2020-07-03,157,2,2,0
"Bangka Belitung",2020-07-04,161,2,4,0
"Bangka Belitung",2020-07-05,163,2,2,0
"Bangka Belitung",2020-07-06,169,2,6,0
"Bangka Belitung",2020-07-07,171,2,2,0
"Bangka Belitung",2020-07-08,171,2,0,0
"Bangka Belitung",2020-07-09,171,2,0,0
"Bangka Belitung",2020-07-10,171,2,0,0
"Bangka Belitung",2020-07-11,172,2,1,0
"Bangka Belitung",2020-07-12,172,2,0,0
"Bangka Belitung",2020-07-13,172,2,0,0
"Bangka Belitung",2020-07-14,174,2,2,0
"Bangka Belitung",2020-07-15,175,2,1,0
"Bangka Belitung",2020-07-16,175,2,0,0
"Bangka Belitung",2020-07-17,175,2,0,0
"Bangka Belitung",2020-07-18,176,2,1,0
"Bangka Belitung",2020-07-19,176,2,0,0
"Bangka Belitung",2020-07-20,180,2,4,0
"Bangka Belitung",2020-07-21,180,2,0,0
"Bangka Belitung",2020-07-22,181,2,1,0
"Bangka Belitung",2020-07-23,182,2,1,0
"Bangka Belitung",2020-07-24,185,2,3,0
"Bangka Belitung",2020-07-25,186,2,1,0
"Bangka Belitung",2020-07-26,188,2,2,0
"Bangka Belitung",2020-07-27,191,2,3,0
"Bangka Belitung",2020-07-28,191,2,0,0
"Bangka Belitung",2020-07-29,193,2,2,0
"Bangka Belitung",2020-07-30,193,2,0,0
"Bangka Belitung",2020-07-31,193,2,0,0
"Bangka Belitung",2020-08-01,193,2,0,0
"Bangka Belitung",2020-08-02,193,2,0,0
"Bangka Belitung",2020-08-03,196,2,3,0
"Bangka Belitung",2020-08-04,196,2,0,0
"Bangka Belitung",2020-08-05,197,2,1,0
"Bangka Belitung",2020-08-06,197,2,0,0
"Bangka Belitung",2020-08-07,200,2,3,0
"Bangka Belitung",2020-08-08,200,2,0,0
"Bangka Belitung",2020-08-09,201,2,1,0
"Bangka Belitung",2020-08-10,203,2,2,0
"Bangka Belitung",2020-08-11,203,2,0,0
"Bangka Belitung",2020-08-12,203,2,0,0
"Bangka Belitung",2020-08-13,203,2,0,0
"Bangka Belitung",2020-08-14,205,2,2,0
"Bangka Belitung",2020-08-15,207,2,2,0
"Bangka Belitung",2020-08-16,212,2,5,0
"Bangka Belitung",2020-08-17,214,2,2,0
"Bangka Belitung",2020-08-18,216,2,2,0
"Bangka Belitung",2020-08-19,219,2,3,0
"Bangka Belitung",2020-08-20,220,2,1,0
"Bangka Belitung",2020-08-21,222,2,2,0
"Bangka Belitung",2020-08-22,226,2,4,0
"Bangka Belitung",2020-08-23,228,2,2,0
"Bangka Belitung",2020-08-24,228,2,0,0
"Bangka Belitung",2020-08-25,231,2,3,0
"Bangka Belitung",2020-08-26,235,2,4,0
"Bangka Belitung",2020-08-27,235,2,0,0
"Bangka Belitung",2020-08-28,235,2,0,0
"Bangka Belitung",2020-08-29,235,2,0,0
"Bangka Belitung",2020-08-30,239,2,4,0
"Bangka Belitung",2020-08-31,239,2,0,0
"Bangka Belitung",2020-09-01,239,2,0,0
"Bangka Belitung",2020-09-02,239,2,0,0
"Bangka Belitung",2020-09-03,240,2,1,0
"Bangka Belitung",2020-09-04,242,2,2,0
"Bangka Belitung",2020-09-05,242,2,0,0
"Bangka Belitung",2020-09-06,243,2,1,0
"Bangka Belitung",2020-09-07,243,2,0,0
"Bangka Belitung",2020-09-08,250,2,7,0
"Bangka Belitung",2020-09-09,252,2,2,0
"Bangka Belitung",2020-09-10,263,3,11,1
"Bangka Belitung",2020-09-11,270,3,7,0
"Bangka Belitung",2020-09-12,275,3,5,0
"Bangka Belitung",2020-09-13,283,3,8,0
"Bangka Belitung",2020-09-14,283,3,0,0
"Bangka Belitung",2020-09-15,284,3,1,0
"Bangka Belitung",2020-09-16,295,3,11,0
"Bangka Belitung",2020-09-17,305,3,10,0
"Bangka Belitung",2020-09-18,306,4,1,1
"Bangka Belitung",2020-09-19,310,4,4,0
"Bangka Belitung",2020-09-20,311,4,1,0
"Bangka Belitung",2020-09-21,312,4,1,0
"Bangka Belitung",2020-09-22,320,4,8,0
"Bangka Belitung",2020-09-23,334,4,14,0
"Bangka Belitung",2020-09-24,335,4,1,0
"Bangka Belitung",2020-09-25,336,4,1,0
"Bangka Belitung",2020-09-26,337,4,1,0
"Bangka Belitung",2020-09-27,337,4,0,0
"Bangka Belitung",2020-09-28,337,4,0,0
"Bangka Belitung",2020-09-29,347,4,10,0
"Bangka Belitung",2020-09-30,361,4,14,0
"Bangka Belitung",2020-10-01,371,4,10,0
"Bangka Belitung",2020-10-02,387,5,16,1
"Bangka Belitung",2020-10-03,406,5,19,0
"Bangka Belitung",2020-10-04,411,6,5,1
"Bangka Belitung",2020-10-05,423,6,12,0
"Bangka Belitung",2020-10-06,428,6,5,0
"Bangka Belitung",2020-10-07,438,6,10,0
"Bangka Belitung",2020-10-08,440,6,2,0
"Bangka Belitung",2020-10-09,454,6,14,0
"Bangka Belitung",2020-10-10,461,6,7,0
"Bangka Belitung",2020-10-11,474,6,13,0
"Bangka Belitung",2020-10-12,474,6,0,0
"Bangka Belitung",2020-10-13,475,6,1,0
"Bangka Belitung",2020-10-14,480,6,5,0
"Bangka Belitung",2020-10-15,484,6,4,0
"Bangka Belitung",2020-10-16,488,6,4,0
"Bangka Belitung",2020-10-17,499,6,11,0
"Bangka Belitung",2020-10-18,515,7,16,1
"Bangka Belitung",2020-10-19,516,7,1,0
"Bangka Belitung",2020-10-20,523,7,7,0
"Bangka Belitung",2020-10-21,538,7,15,0
"Bangka Belitung",2020-10-22,544,7,6,0
"Bangka Belitung",2020-10-23,544,7,0,0
"Bangka Belitung",2020-10-24,549,7,5,0
"Bangka Belitung",2020-10-25,553,7,4,0
"Bangka Belitung",2020-10-26,554,7,1,0
"Bangka Belitung",2020-10-27,566,7,12,0
"Bangka Belitung",2020-10-28,573,7,7,0
"Bangka Belitung",2020-10-29,578,7,5,0
"Bangka Belitung",2020-10-30,581,7,3,0
"Bangka Belitung",2020-10-31,583,7,2,0
"Bangka Belitung",2020-11-01,587,7,4,0
"Bangka Belitung",2020-11-02,592,7,5,0
"Bangka Belitung",2020-11-03,603,7,11,0
"Bangka Belitung",2020-11-04,637,7,34,0
"Bangka Belitung",2020-11-05,652,7,15,0
"Bangka Belitung",2020-11-06,667,7,15,0
"Bangka Belitung",2020-11-07,680,7,13,0
"Bangka Belitung",2020-11-08,696,7,16,0
"Bangka Belitung",2020-11-09,696,7,0,0
"Bangka Belitung",2020-11-10,706,8,10,1
"Bangka Belitung",2020-11-11,754,8,48,0
"Bangka Belitung",2020-11-12,777,10,23,2
"Bangka Belitung",2020-11-13,788,10,11,0
"Bangka Belitung",2020-11-14,803,10,15,0
"Bangka Belitung",2020-11-15,803,10,0,0
"Bangka Belitung",2020-11-16,805,10,2,0
"Bangka Belitung",2020-11-17,820,10,15,0
"Bangka Belitung",2020-11-18,832,10,12,0
"Bangka Belitung",2020-11-19,855,11,23,1
"Bangka Belitung",2020-11-20,865,11,10,0
"Bangka Belitung",2020-11-21,873,11,8,0
"Bangka Belitung",2020-11-22,882,11,9,0
"Bangka Belitung",2020-11-23,893,12,11,1
"Bangka Belitung",2020-11-24,908,12,15,0
"Bangka Belitung",2020-11-25,927,12,19,0
"Bangka Belitung",2020-11-26,944,12,17,0
"Bangka Belitung",2020-11-27,964,12,20,0
"Bangka Belitung",2020-11-28,982,13,18,1
"Bangka Belitung",2020-11-29,994,13,12,0
"Bangka Belitung",2020-11-30,1002,13,8,0
"Bangka Belitung",2020-12-01,1036,14,34,1
"Bangka Belitung",2020-12-02,1050,14,14,0
